1;2;3;4;5;6;7;8;9;10
1516;01.04.2001;720.0;0.0;0.0;0.0;88.0;414.0;0.0;3.87288
1516;01.02.2003;672.0;0.0;0.0;0.0;75.0;476.0;0.0;2.8515
1516;01.03.2002;732.0;12.0;0.0;0.0;73.0;484.0;0.0;2.77546
1516;01.04.2002;588.0;132.0;0.0;0.0;87.0;477.0;0.0;3.30774
1516;01.03.2003;744.0;0.0;0.0;0.0;89.0;529.0;0.0;3.38378
1516;01.04.2003;720.0;0.0;0.0;0.0;95.0;451.0;0.0;3.6119
1516;01.06.2001;720.0;0.0;0.0;0.0;84.0;451.0;0.0;3.69684
1516;01.05.2003;744.0;0.0;0.0;0.0;151.0;604.0;0.0;5.74102
1516;01.05.2001;528.0;216.0;0.0;0.0;40.0;322.0;0.0;1.7604
1516;01.05.2002;744.0;0.0;0.0;0.0;95.0;580.0;0.0;3.6119
1516;01.07.2001;744.0;0.0;0.0;0.0;88.0;492.0;0.0;3.87288
1516;01.07.2002;744.0;0.0;0.0;0.0;103.0;607.0;0.0;3.91606
1516;01.07.2003;744.0;0.0;0.0;0.0;242.0;656.0;0.0;9.20084
1516;01.06.2002;720.0;0.0;0.0;0.0;141.0;594.0;0.0;5.36082
1516;01.06.2003;720.0;0.0;0.0;0.0;181.0;612.0;0.0;6.88162
1516;01.08.2001;744.0;0.0;0.0;0.0;74.0;385.0;0.0;3.25674
1516;01.08.2002;600.0;144.0;0.0;0.0;83.0;487.0;0.0;3.15566
1516;01.08.2003;744.0;0.0;0.0;0.0;237.0;652.0;0.0;9.01074
1516;01.09.2002;720.0;0.0;0.0;0.0;84.0;566.0;0.0;3.19368
1516;01.09.2003;720.0;0.0;0.0;0.0;278.0;684.0;0.0;10.56956
1516;01.10.2001;744.0;0.0;0.0;0.0;93.0;515.0;0.0;4.09293
1516;01.10.2002;744.0;0.0;0.0;0.0;89.0;606.0;0.0;3.38378
1516;01.10.2003;744.0;0.0;0.0;0.0;254.0;674.0;0.0;9.65708
1516;01.11.2001;720.0;0.0;0.0;0.0;63.0;482.0;0.0;2.77263
1516;01.11.2002;720.0;0.0;0.0;0.0;77.0;560.0;0.0;2.92754
1516;01.11.2003;720.0;0.0;0.0;0.0;197.0;608.0;0.0;7.48994
1516;01.12.2001;744.0;0.0;0.0;0.0;76.0;491.0;0.0;3.34476
1516;01.12.2002;744.0;0.0;0.0;0.0;83.0;585.0;0.0;3.15566
1516;01.12.2003;744.0;0.0;0.0;0.0;188.0;698.0;0.0;7.14776
11;01.09.2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
16;01.09.2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
102;01.09.2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1052;01.09.2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
16;01.10.2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1052;01.10.2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
102;01.10.2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11;01.10.2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
