1;2;3;4;5;6;7;8;9;10
950;01.11.2017;576.0;144.0;0.0;0.0;245.07;2589.07;0.0;17.245
950;01.11.2018;720.0;0.0;0.0;0.0;230.379;2568.379;0.0;13.113
950;01.10.2018;744.0;0.0;0.0;0.0;231.725;2659.725;0.0;14.059
963;01.02.2016;696.0;0.0;0.0;0.0;1020.0;1129.0;0.0;49.169
963;01.01.2016;744.0;0.0;0.0;0.0;1149.0;1212.0;0.0;54.935
963;01.01.2018;0.0;0.0;744.0;0.0;0.0;0.0;1758.0;0.0
963;01.02.2018;0.0;0.0;672.0;0.0;0.0;0.0;7117.0;0.0
963;01.03.2018;0.0;0.0;744.0;0.0;0.0;0.0;8064.0;0.0
963;01.04.2016;720.0;0.0;0.0;0.0;993.0;1175.0;0.0;48.428
963;01.04.2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
963;01.05.2017;0.0;0.0;48.0;0.0;0.0;0.0;57.0;0.0
963;01.05.2018;0.0;0.0;744.0;0.0;0.0;0.0;14673.0;0.0
963;01.06.2017;0.0;0.0;720.0;0.0;0.0;0.0;850.0;0.0
963;01.06.2018;0.0;0.0;720.0;0.0;0.0;0.0;6774.0;0.0
963;01.08.2016;744.0;0.0;0.0;0.0;883.4;1307.4;0.0;40.247
963;01.08.2017;0.0;0.0;744.0;0.0;0.0;0.0;9540.0;0.0
963;01.08.2018;0.0;0.0;732.0;12.0;0.0;0.0;7086.0;0.0
963;01.09.2016;720.0;0.0;0.0;0.0;745.76;1105.76;0.0;34.39
963;01.09.2018;0.0;0.0;648.0;72.0;0.0;0.0;5938.0;0.0
963;01.11.2016;0.0;720.0;0.0;0.0;0.0;0.0;0.0;0.0
963;01.11.2017;0.0;0.0;648.0;72.0;0.0;0.0;2735.0;0.0
963;01.11.2018;0.0;0.0;720.0;0.0;0.0;0.0;5175.0;0.0
963;01.10.2016;708.0;36.0;0.0;0.0;597.35;891.35;0.0;30.022
963;01.10.2017;0.0;0.0;288.0;456.0;0.0;0.0;3845.0;0.0
963;01.10.2018;0.0;0.0;744.0;0.0;0.0;0.0;5039.0;0.0
963;01.12.2018;0.0;0.0;744.0;0.0;0.0;0.0;6498.0;0.0
963;01.12.2016;0.0;744.0;0.0;0.0;0.0;0.0;0.0;0.0
963;01.12.2017;0.0;0.0;744.0;0.0;0.0;0.0;3850.0;0.0
740;01.01.2017;744.0;0.0;0.0;0.0;943.34;2069.34;0.0;42.336
740;01.01.2018;744.0;0.0;0.0;0.0;634.72;2733.72;0.0;41.621
740;01.02.2017;672.0;0.0;0.0;0.0;381.3;2107.3;0.0;18.036
740;01.02.2018;672.0;0.0;0.0;0.0;554.35;2476.35;0.0;37.823
740;01.03.2017;744.0;0.0;0.0;0.0;499.34;2293.34;0.0;24.088
740;01.03.2018;744.0;0.0;0.0;0.0;609.72;2771.72;0.0;40.298
740;01.04.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
740;01.04.2016;72.0;0.0;0.0;0.0;128.0;217.0;0.0;6.249
740;01.05.2018;744.0;0.0;0.0;0.0;546.684;2805.684;0.0;33.789
741;01.08.2018;0.0;0.0;744.0;0.0;0.0;0.0;10586.0;1.588
741;01.10.2017;0.0;0.0;744.0;0.0;0.0;0.0;11064.0;1.66
741;01.09.2017;0.0;0.0;720.0;0.0;0.0;0.0;11179.0;1.677
741;01.09.2018;0.0;0.0;720.0;0.0;0.0;0.0;11305.0;1.696
741;01.10.2018;0.0;0.0;744.0;0.0;0.0;0.0;13158.0;1.974
741;01.12.2017;0.0;0.0;744.0;0.0;0.0;0.0;11582.0;1.737
741;01.11.2017;0.0;0.0;720.0;0.0;0.0;0.0;10192.0;1.529
741;01.11.2018;0.0;0.0;720.0;0.0;0.0;0.0;13061.0;1.959
741;01.12.2016;0.0;0.0;34.0;0.0;0.0;0.0;283.0;0.0
741;01.12.2018;0.0;0.0;744.0;0.0;0.0;0.0;12168.0;1.825
744;01.01.2018;744.0;0.0;0.0;0.0;206.02;3727.02;0.0;13.509
744;01.03.2017;744.0;0.0;0.0;0.0;468.2;3157.2;0.0;22.586
744;01.03.2018;744.0;0.0;0.0;0.0;159.44;3809.44;0.0;10.538
744;01.05.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
744;01.02.2017;672.0;0.0;0.0;0.0;398.41;2846.41;0.0;18.845
744;01.05.2017;744.0;0.0;0.0;0.0;754.24;3387.24;0.0;35.316
744;01.05.2018;744.0;0.0;0.0;0.0;201.421;3767.421;0.0;12.449
744;01.04.2017;720.0;0.0;0.0;0.0;229.35;3444.35;0.0;11.293
744;01.04.2018;720.0;0.0;0.0;0.0;195.783;3580.783;0.0;12.949849
744;01.02.2018;672.0;0.0;0.0;0.0;96.29;3393.29;0.0;7.193
744;01.06.2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
744;01.06.2016;312.0;0.0;0.0;0.0;167.25;1745.25;0.0;7.669
744;01.06.2018;720.0;0.0;0.0;0.0;154.441;3562.441;0.0;9.964
744;01.08.2017;744.0;0.0;0.0;0.0;257.38;3633.38;0.0;12.6
744;01.08.2018;744.0;0.0;0.0;0.0;88.033;3588.033;0.0;5.464
963;01.11.2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
950;01.10.2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
950;01.01.2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
950;01.11.2020;0.0;696.0;0.0;0.0;0.0;0.0;0.0;0.0
950;01.11.2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
963;01.07.2019;0.0;0.0;720.0;24.0;0.0;0.0;6477.0;0.0
963;01.07.2020;0.0;0.0;0.0;744.0;0.0;0.0;0.0;0.0
963;01.07.2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
963;01.10.2019;0.0;0.0;744.0;0.0;0.0;0.0;5616.0;0.0
963;01.10.2020;0.0;0.0;0.0;744.0;0.0;0.0;0.0;0.0
963;01.10.2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
740;01.01.2019;744.0;0.0;0.0;0.0;568.15;3107.15;0.0;34.738
740;01.07.2019;744.0;0.0;0.0;0.0;295.237;3345.237;0.0;20.894
740;01.01.2020;744.0;0.0;0.0;0.0;390.636;4168.636;0.0;18.51
740;01.01.2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
740;01.04.2020;720.0;0.0;0.0;0.0;281.059;3717.059;0.0;14.658
740;01.12.2021;744.0;0.0;0.0;0.0;425.122;4739.06;0.0;30.838
741;01.03.2020;0.0;0.0;744.0;0.0;0.0;0.0;11279.0;1.692
741;01.05.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
740;01.09.2021;302.65;0.0;0.0;0.0;71.679;2124.722;0.0;5.072
741;01.05.2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
741;01.03.2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
741;01.04.2019;0.0;0.0;720.0;0.0;0.0;0.0;12563.0;1.884
741;01.07.2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
741;01.04.2020;0.0;0.0;504.0;216.0;0.0;0.0;8318.0;1.248
741;01.04.2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
741;01.05.2019;0.0;0.0;168.0;576.0;0.0;0.0;3243.0;0.486
741;01.06.2019;0.0;0.0;432.0;288.0;0.0;0.0;8371.0;1.256
741;01.06.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
741;01.06.2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
741;01.07.2019;0.0;0.0;720.0;24.0;0.0;0.0;14729.0;2.209
741;01.07.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
741;01.09.2019;0.0;0.0;720.0;0.0;0.0;0.0;14558.0;2.184
741;01.09.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
741;01.09.2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
741;01.08.2019;0.0;0.0;744.0;0.0;0.0;0.0;14898.0;2.235
741;01.10.2019;0.0;0.0;744.0;0.0;0.0;0.0;10530.0;1.579
741;01.10.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
741;01.10.2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
741;01.11.2019;0.0;0.0;720.0;0.0;0.0;0.0;9833.0;1.475
741;01.08.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
741;01.08.2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
741;01.12.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
741;01.11.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
741;01.12.2021;0.0;0.0;744.0;0.0;0.0;0.0;11147.0;1.672
741;01.12.2019;0.0;0.0;744.0;0.0;0.0;0.0;12229.0;1.834
744;01.06.2019;708.0;12.0;0.0;0.0;58.436;4985.436;0.0;4.083
744;01.06.2020;0.0;720.0;0.0;0.0;0.0;0.0;0.0;0.0
744;01.06.2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
744;01.11.2019;562.0;158.0;0.0;0.0;74.397;3422.397;0.0;5.12
744;01.11.2020;0.0;696.0;0.0;0.0;0.0;0.0;0.0;0.0
744;01.08.2020;0.0;744.0;0.0;0.0;0.0;0.0;0.0;0.0
744;01.08.2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
744;01.11.2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
744;01.07.2019;744.0;0.0;0.0;0.0;175.901;4995.901;0.0;13.749
744;01.12.2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
744;01.09.2019;720.0;0.0;0.0;0.0;132.886;4938.886;0.0;9.347
744;01.09.2020;0.0;720.0;0.0;0.0;0.0;0.0;0.0;0.0
744;01.07.2020;0.0;744.0;0.0;0.0;0.0;0.0;0.0;0.0
744;01.09.2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
744;01.10.2019;14.4333;729.5667;0.0;0.0;2.089;101.089;0.0;0.139
744;01.10.2020;0.0;744.0;0.0;0.0;0.0;0.0;0.0;0.0
744;01.10.2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
950;01.01.2019;744.0;0.0;0.0;0.0;219.494;2423.494;0.0;12.256
950;01.01.2020;744.0;0.0;0.0;0.0;115.211;2724.211;0.0;5.459
950;01.02.2019;672.0;0.0;0.0;0.0;198.115;2167.115;0.0;11.192
950;01.02.2020;696.0;0.0;0.0;0.0;101.78;2313.78;0.0;5.849
950;01.02.2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
950;01.03.2019;744.0;0.0;0.0;0.0;198.026;2304.026;0.0;10.879
950;01.03.2020;744.0;0.0;0.0;0.0;113.724;2755.724;0.0;6.195
950;01.03.2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
950;01.04.2019;720.0;0.0;0.0;0.0;172.978;2111.978;0.0;9.569
950;01.04.2020;720.0;0.0;0.0;0.0;48.329;1854.329;0.0;2.888
950;01.04.2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
950;01.05.2020;13.2667;730.7333;0.0;0.0;1.269;31.269;0.0;0.075
950;01.05.2019;744.0;0.0;0.0;0.0;160.067;2277.067;0.0;9.073
950;01.05.2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
950;01.07.2019;744.0;0.0;0.0;0.0;102.965;2405.965;0.0;6.618
950;01.06.2019;720.0;0.0;0.0;0.0;175.984;2383.984;0.0;9.814
950;01.07.2020;0.0;744.0;0.0;0.0;0.0;0.0;0.0;0.0
950;01.06.2020;0.0;720.0;0.0;0.0;0.0;0.0;0.0;0.0
950;01.08.2019;737.85;6.15;0.0;0.0;105.067;2288.067;0.0;6.1
950;01.08.2020;0.0;744.0;0.0;0.0;0.0;0.0;0.0;0.0
950;01.07.2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
950;01.08.2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
950;01.06.2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
950;01.10.2019;744.0;0.0;0.0;0.0;109.143;2289.143;0.0;6.327
950;01.09.2019;720.0;0.0;0.0;0.0;99.912;2219.912;0.0;6.098
950;01.09.2020;0.0;720.0;0.0;0.0;0.0;0.0;0.0;0.0
950;01.09.2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
950;01.10.2020;0.0;744.0;0.0;0.0;0.0;0.0;0.0;0.0
950;01.12.2019;744.0;0.0;0.0;0.0;118.319;2496.319;0.0;6.857
950;01.11.2019;720.0;0.0;0.0;0.0;107.8;2158.8;0.0;6.304
950;01.12.2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
950;01.12.2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
963;01.01.2019;0.0;0.0;744.0;0.0;0.0;0.0;7937.0;0.0
963;01.02.2019;0.0;0.0;672.0;0.0;0.0;0.0;5418.0;0.0
963;01.01.2020;0.0;0.0;744.0;0.0;0.0;0.0;5380.0;0.0
963;01.01.2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
963;01.02.2020;0.0;0.0;696.0;0.0;0.0;0.0;5041.0;0.0
963;01.02.2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
